user,machine,session_start,session_end,log_file
1b51db3aaa527cdb92b2,cheyenne,2019-09-26 10:14:21,2019-09-26 10:22:11,305e8923da9e486419f8
1b51db3aaa527cdb92b2,cheyenne,2019-08-28 18:41:38,2019-08-28 20:42:08,7d4453b9cf425e9386c5
1b51db3aaa527cdb92b2,cheyenne,2019-08-29 11:06:19,2019-08-29 11:12:47,c7969cd0ce8592a9c58b
1b51db3aaa527cdb92b2,cheyenne,2019-08-20 15:38:18,2019-08-20 17:01:57,77fd35a6a5ac70c9adc0
1b51db3aaa527cdb92b2,cheyenne,2019-08-24 18:13:03,2019-08-24 20:14:40,7caf6b187c24fefa4499
1b51db3aaa527cdb92b2,cheyenne,2019-10-10 00:24:05,2019-10-10 02:24:01,215f4107ca5299818e47
1b51db3aaa527cdb92b2,cheyenne,2019-08-29 22:52:01,2019-08-29 23:35:31,2db9e0d41370464999f0
1b51db3aaa527cdb92b2,cheyenne,2019-08-23 11:45:26,2019-08-23 13:46:28,db21f80d03021438098f
1b51db3aaa527cdb92b2,cheyenne,2019-10-14 13:07:38,2019-10-14 13:46:38,6ce8d5bfe01c06a8ede5
1b51db3aaa527cdb92b2,cheyenne,2019-10-18 13:01:45,2019-10-18 13:12:23,bebb3d642fd136bc57f7
1b51db3aaa527cdb92b2,cheyenne,2019-09-06 13:38:59,2019-09-06 13:42:14,8c6e4c29d4d017fe5aa9
1b51db3aaa527cdb92b2,casper,2019-09-18 14:14:38,2019-09-18 15:02:33,7fba1b942926cad422d1
1b51db3aaa527cdb92b2,cheyenne,2019-09-05 13:26:33,2019-09-05 13:49:42,61a6cc6bb3ce2f4119a4
1b51db3aaa527cdb92b2,cheyenne,2019-08-23 16:19:36,2019-08-23 16:21:14,2858b4806117a86e9e20
1b51db3aaa527cdb92b2,cheyenne,2019-10-11 21:05:49,2019-10-11 23:06:13,e272402c35ce6df8b473
1b51db3aaa527cdb92b2,cheyenne,2019-09-19 08:39:26,2019-09-19 10:40:16,7b466d1e76e6f58676ec
1b51db3aaa527cdb92b2,cheyenne,2019-08-27 12:34:17,2019-08-27 13:00:57,caff83a2d2199c4c8a97
1b51db3aaa527cdb92b2,cheyenne,2019-09-27 16:10:35,2019-09-27 18:10:52,d3af80ae1c032b731c5c
1b51db3aaa527cdb92b2,cheyenne,2019-09-04 08:34:27,2019-09-04 10:13:19,be2a00d1a1993f0a4d4b
1b51db3aaa527cdb92b2,cheyenne,2019-09-08 05:54:34,2019-09-08 07:55:17,ea3a7e27274a8234de9d
1b51db3aaa527cdb92b2,cheyenne,2019-08-21 14:15:22,2019-08-21 15:38:17,cf0e070fc66ba06fad2c
1b51db3aaa527cdb92b2,cheyenne,2019-08-22 13:15:55,2019-08-22 15:15:58,a9f7439d4016f37e38f2
1b51db3aaa527cdb92b2,cheyenne,2019-10-11 15:58:11,2019-10-11 17:58:17,af0ceb6263c754699113
1b51db3aaa527cdb92b2,cheyenne,2019-09-03 18:38:22,2019-09-03 20:38:24,3ae9e1f83d48dafef832
1b51db3aaa527cdb92b2,cheyenne,2019-08-22 17:35:39,2019-08-22 19:35:54,f876d9cb6d1f0071424f
1b51db3aaa527cdb92b2,cheyenne,2019-09-20 08:54:33,2019-09-20 10:54:42,d711c9bea4787337fba5
1b51db3aaa527cdb92b2,cheyenne,2019-08-19 19:25:40,2019-08-19 21:25:44,373ed572c2d0af6e3082
1b51db3aaa527cdb92b2,casper,2019-09-18 15:04:17,2019-09-18 15:05:28,fde0cc50ba43cec318d0
1b51db3aaa527cdb92b2,casper,2019-10-16 13:36:21,2019-10-16 15:04:13,dc7d87f6d1885c52916b
1b51db3aaa527cdb92b2,cheyenne,2019-10-09 18:55:00,2019-10-09 20:55:08,a8726492f2a5c07a012f
1b51db3aaa527cdb92b2,cheyenne,2019-10-09 12:43:31,2019-10-09 14:44:00,6988019a82009a2f0f49
1b51db3aaa527cdb92b2,casper,2019-10-02 11:37:28,2019-10-02 12:55:22,4d18844950d740a66052
1b51db3aaa527cdb92b2,cheyenne,2019-08-18 21:29:40,2019-08-18 23:30:26,f995ffcef61323e764d6
1b51db3aaa527cdb92b2,cheyenne,2019-08-16 16:08:31,2019-08-16 18:08:56,6e507032ff15582044c5
1b51db3aaa527cdb92b2,cheyenne,2019-08-20 15:26:40,2019-08-20 15:36:55,96388a4a8febdd2e148b
1b51db3aaa527cdb92b2,cheyenne,2019-09-30 11:00:12,2019-09-30 13:00:27,d4f01f6e34e090f76f1f
1b51db3aaa527cdb92b2,cheyenne,2019-10-10 12:05:49,2019-10-10 14:05:58,435c6a5cf85714cae911
1b51db3aaa527cdb92b2,cheyenne,2019-09-26 19:53:26,2019-09-26 21:54:21,eb69d417136946404d92
1b51db3aaa527cdb92b2,cheyenne,2019-09-04 20:24:18,2019-09-04 22:24:28,82645a353e9de2b547d1
1b51db3aaa527cdb92b2,cheyenne,2019-08-27 17:52:35,2019-08-27 19:53:00,e03aa6385e7e18ce9942
1b51db3aaa527cdb92b2,cheyenne,2019-08-13 15:55:46,2019-08-13 17:55:48,d9a7661a15df253bb82e
1b51db3aaa527cdb92b2,cheyenne,2019-09-04 12:15:37,2019-09-04 14:15:45,ab983317bb9ac4bca59a
1b51db3aaa527cdb92b2,casper,2019-10-02 15:10:51,2019-10-02 17:08:52,62ddb060ab0bd1fcb788
1b51db3aaa527cdb92b2,cheyenne,2019-08-29 14:14:49,2019-08-29 14:17:31,db4f8ad35caf1b59eb85
1b51db3aaa527cdb92b2,cheyenne,2019-08-19 16:12:12,2019-08-19 18:12:17,185cb8594e52cc492e61
1b51db3aaa527cdb92b2,cheyenne,2019-08-21 13:12:26,2019-08-21 13:36:45,768e681b6bb4398f5a78
1b51db3aaa527cdb92b2,cheyenne,2019-10-09 21:23:20,2019-10-09 23:23:21,312af4bd83754b16b326
1b51db3aaa527cdb92b2,cheyenne,2019-08-22 15:34:42,2019-08-22 17:35:01,92af25189557adf4ff9a
1b51db3aaa527cdb92b2,cheyenne,2019-10-18 11:45:52,2019-10-18 12:05:18,da2849624bcee26c2ee7
1b51db3aaa527cdb92b2,cheyenne,2019-08-26 11:28:41,2019-08-26 11:28:51,ac7f6b1f6411b2640c22
1b51db3aaa527cdb92b2,cheyenne,2019-08-23 17:28:42,2019-08-23 18:07:19,79e01a66999f768d8580
1b51db3aaa527cdb92b2,cheyenne,2019-08-23 18:08:21,2019-08-23 20:08:22,32a73cab826b95c679a2
1b51db3aaa527cdb92b2,cheyenne,2019-10-04 17:31:07,2019-10-04 19:31:39,ba3db74540287b6702a0
1b51db3aaa527cdb92b2,cheyenne,2019-09-18 08:34:31,2019-09-18 10:26:58,5ef9bf8cf1bc1f730a54
1b51db3aaa527cdb92b2,cheyenne,2019-08-15 12:02:43,2019-08-15 14:02:59,327403d6491dec4c4e78
1b51db3aaa527cdb92b2,cheyenne,2019-09-24 14:49:22,2019-09-24 16:50:41,aadcb6b0e927cfa5b70f
1b51db3aaa527cdb92b2,cheyenne,2019-08-28 14:36:15,2019-08-28 15:19:13,e274ccbd2380c8855a1f
1b51db3aaa527cdb92b2,cheyenne,2019-09-18 13:01:00,2019-09-18 14:13:32,168b26ace4ea4113eaa3
1b51db3aaa527cdb92b2,cheyenne,2019-10-10 16:20:02,2019-10-10 18:20:02,9085a36f2b98fd485412
1b51db3aaa527cdb92b2,cheyenne,2019-09-03 22:29:05,2019-09-03 22:37:45,5466579403bf5c679593
1b51db3aaa527cdb92b2,cheyenne,2019-08-23 16:30:43,2019-08-23 16:42:22,2005512f5fecccf652ac
1b51db3aaa527cdb92b2,cheyenne,2019-08-23 16:59:52,2019-08-23 17:21:53,7fbc9b1f5b62b30d20bc
1b51db3aaa527cdb92b2,cheyenne,2019-09-06 12:03:35,2019-09-06 13:30:07,7201fafd97811d242cb6
1b51db3aaa527cdb92b2,cheyenne,2019-08-15 19:45:25,2019-08-15 21:45:48,85783bb5ad94b699e297
1b51db3aaa527cdb92b2,cheyenne,2019-09-19 13:35:00,2019-09-19 15:35:48,e252ac8bd8e744133f30
1b51db3aaa527cdb92b2,cheyenne,2019-09-25 08:49:50,2019-09-25 10:49:52,279019f26b9e263500ea
1b51db3aaa527cdb92b2,cheyenne,2019-09-23 13:58:39,2019-09-23 15:12:38,8478389e967220f66ea6
1b51db3aaa527cdb92b2,cheyenne,2019-09-04 19:35:42,2019-09-04 19:49:53,be84b2e11aa39571edcc
1b51db3aaa527cdb92b2,cheyenne,2019-09-04 17:04:36,2019-09-06 10:39:12,d0fdef44e6a0d9c39f02
1b51db3aaa527cdb92b2,cheyenne,2019-09-05 16:23:03,2019-09-05 18:23:41,e23c07706cdcfa2d5c2b
1b51db3aaa527cdb92b2,cheyenne,2019-09-26 22:43:30,2019-09-27 00:43:46,2aa26f66d783b5be5397
1b51db3aaa527cdb92b2,cheyenne,2019-09-27 14:09:44,2019-09-27 16:10:16,687537add7e5350c45ec
1b51db3aaa527cdb92b2,cheyenne,2019-08-15 08:47:48,2019-08-15 10:47:50,27b44623f91bb9389709
1b51db3aaa527cdb92b2,casper,2019-09-20 11:34:41,2019-09-20 11:54:58,b226870b150348ab6eea
1b51db3aaa527cdb92b2,cheyenne,2019-08-20 17:26:24,2019-08-20 17:26:25,b808dafed86f32473f6e
1b51db3aaa527cdb92b2,cheyenne,2019-08-28 15:32:16,2019-08-28 16:55:51,5eb09af3e32065cd8f9b
1b51db3aaa527cdb92b2,cheyenne,2019-08-20 18:27:41,2019-08-20 18:34:29,91de378a6267a57a3104
1b51db3aaa527cdb92b2,cheyenne,2019-10-18 13:49:24,2019-10-18 14:35:28,b7693e34b6950965d5f9
1b51db3aaa527cdb92b2,cheyenne,2019-09-05 12:46:23,2019-09-05 13:23:39,cade5c288d4c92060e45
1b51db3aaa527cdb92b2,cheyenne,2019-08-15 17:43:40,2019-08-15 19:43:53,d6e898dcbe332b2758b1
1b51db3aaa527cdb92b2,casper,2019-09-20 09:33:46,2019-09-20 11:31:32,d25c1ea2eb729048e2bc
1b51db3aaa527cdb92b2,casper,2019-10-01 16:57:41,2019-10-01 17:35:55,b40b247ab88ffbdbbe01
1b51db3aaa527cdb92b2,cheyenne,2019-10-15 15:28:59,2019-10-15 17:29:14,6f6e40acd0108e87a57a
1b51db3aaa527cdb92b2,cheyenne,2019-09-11 16:10:24,2019-09-11 18:10:34,fc3ec8c7b5ea3f4368cf
1b51db3aaa527cdb92b2,cheyenne,2019-10-18 16:44:16,2019-10-18 17:14:54,875889428cadf4953507
1b51db3aaa527cdb92b2,cheyenne,2019-08-24 23:42:50,2019-08-25 01:42:56,7570d88ede117d147d54
1b51db3aaa527cdb92b2,cheyenne,2019-08-23 09:44:32,2019-08-23 11:44:45,2e5cabb729c65d66bed5
1b51db3aaa527cdb92b2,cheyenne,2019-10-10 18:25:48,2019-10-10 20:25:54,6600650cab31d6b8115a
1b51db3aaa527cdb92b2,cheyenne,2019-08-20 08:24:00,2019-08-20 10:24:04,6bafddb6328c598c0d16
1b51db3aaa527cdb92b2,cheyenne,2019-09-09 12:30:52,2019-09-09 14:03:53,b943952800d11c471674
1b51db3aaa527cdb92b2,cheyenne,2019-09-03 12:34:34,2019-09-03 13:35:53,a852bdc99e450b53edcb
1b51db3aaa527cdb92b2,cheyenne,2019-08-16 11:21:30,2019-08-16 13:21:40,c829c8b090f7ce19460f
1b51db3aaa527cdb92b2,cheyenne,2019-09-25 11:54:26,2019-09-25 13:54:38,46211432cf44fba7b4ca
1b51db3aaa527cdb92b2,cheyenne,2019-08-28 20:42:42,2019-08-28 22:42:45,a793f635382961dffb06
1b51db3aaa527cdb92b2,cheyenne,2019-10-07 11:00:19,2019-10-07 11:12:29,9b7db6277c13641658aa
1b51db3aaa527cdb92b2,cheyenne,2019-08-19 10:34:38,2019-08-19 12:34:51,59c3f1fcf9da955198c7
1b51db3aaa527cdb92b2,cheyenne,2019-08-21 14:01:23,2019-08-21 14:12:05,59247a4e9dd6b4d78896
1b51db3aaa527cdb92b2,cheyenne,2019-08-30 10:31:59,2019-08-30 11:28:32,7375a8fb8085da6c7cc6
1b51db3aaa527cdb92b2,cheyenne,2019-09-03 16:37:41,2019-09-03 18:37:55,b51703383416f6a88bbb
1b51db3aaa527cdb92b2,cheyenne,2019-09-03 21:35:48,2019-09-03 22:03:15,cdeab2ff381d14e91d30
1b51db3aaa527cdb92b2,cheyenne,2019-10-08 17:59:19,2019-10-08 19:59:36,478ecb2feb6a36bee409
1b51db3aaa527cdb92b2,cheyenne,2019-08-19 15:47:06,2019-08-19 16:02:20,f044d425d079a596eea2
1b51db3aaa527cdb92b2,cheyenne,2019-08-20 22:48:14,2019-08-21 00:48:41,5837411d2f419f05e472
1b51db3aaa527cdb92b2,cheyenne,2019-09-18 20:11:32,2019-09-18 20:16:57,595077b034a7417c7d33
1b51db3aaa527cdb92b2,cheyenne,2019-08-29 16:30:55,2019-08-29 17:13:16,10bc2b9cdaaad236748e
1b51db3aaa527cdb92b2,cheyenne,2019-09-30 08:11:30,2019-09-30 10:11:39,5a3286f5ce2b078bba81
1b51db3aaa527cdb92b2,cheyenne,2019-09-20 13:32:27,2019-09-20 15:32:49,f402afadd1062610702e
b32ef0a74114ae9ebc2d,cheyenne,2019-07-10 16:15:56,2019-07-10 16:19:53,7b96ddb9988531f28713
b32ef0a74114ae9ebc2d,cheyenne,2019-09-25 15:56:34,2019-09-25 17:57:15,8c06ad329d09195e9108
d7512320956547deac44,cheyenne,2019-10-10 11:13:59,2019-10-10 11:48:35,73c29eee6446a76b3e81
69bf308be7d4b41173fc,cheyenne,2019-06-05 14:50:34,2019-06-05 16:51:07,f8c987ffc16cd552604f
69bf308be7d4b41173fc,cheyenne,2019-06-04 14:11:03,2019-06-04 17:12:01,424e2a77567bcfb04859
69bf308be7d4b41173fc,cheyenne,2019-06-04 09:40:50,2019-06-04 09:51:28,f80f8e0000937dd3a4b6
69bf308be7d4b41173fc,cheyenne,2019-06-05 09:39:04,2019-06-05 14:40:17,3f39e31ee33853e88575
69bf308be7d4b41173fc,cheyenne,2019-06-03 13:38:34,2019-06-03 15:14:11,f78266294c004fa22440
69bf308be7d4b41173fc,casper,2019-09-18 11:17:19,2019-09-18 12:23:24,1cbbc0a5325c2bb62e8b
69bf308be7d4b41173fc,casper,2019-06-03 11:28:32,2019-06-03 13:28:53,b73d381f256c774f760f
69bf308be7d4b41173fc,casper,2019-06-04 09:55:01,2019-06-04 11:55:45,cacbd9e4b4681e75a01c
3f295a05f4263dc1ea63,cheyenne,2019-08-16 13:11:22,2019-08-16 13:28:16,c28267b47a5eb33d9716
3f295a05f4263dc1ea63,cheyenne,2019-08-16 12:41:17,2019-08-16 13:07:36,8d87ff79dceac480d4aa
cb62edfea6943e2dd974,cheyenne,2019-10-14 07:45:56,2019-10-14 09:45:57,233b0babfe025bbd1602
cb62edfea6943e2dd974,cheyenne,2019-10-10 15:31:49,2019-10-10 17:32:03,a47d597561a6c3621cff
cb62edfea6943e2dd974,cheyenne,2019-10-12 13:00:43,2019-10-12 19:01:01,79b1ef149fbad9e95393
cb62edfea6943e2dd974,cheyenne,2019-10-08 15:46:06,2019-10-08 17:46:57,b4075d546eaa449e7847
cb62edfea6943e2dd974,cheyenne,2019-10-16 13:46:23,2019-10-16 17:07:07,ab5711b81585724115f0
cb62edfea6943e2dd974,cheyenne,2019-10-10 07:46:40,2019-10-10 09:46:55,0be7bbb8f5573def1c84
cb62edfea6943e2dd974,cheyenne,2019-10-14 10:52:25,2019-10-14 14:16:06,2158792e8c7266709e4b
cb62edfea6943e2dd974,cheyenne,2019-10-09 19:39:45,2019-10-09 21:39:58,86c6f530c79c54e5e7ed
cb62edfea6943e2dd974,cheyenne,2019-10-15 13:40:58,2019-10-15 15:55:20,9894ce6be3fb3e841593
cb62edfea6943e2dd974,cheyenne,2019-10-16 17:27:26,2019-10-16 23:27:31,133c0039d014c120f67e
cb62edfea6943e2dd974,casper,2019-10-16 12:55:13,2019-10-16 13:03:07,871916203c8109e94ce3
cb62edfea6943e2dd974,cheyenne,2019-10-14 14:42:24,2019-10-14 20:03:47,b5af41d222e28d326dd3
cb62edfea6943e2dd974,cheyenne,2019-10-11 17:06:06,2019-10-11 23:06:14,0b68fe179841839e972d
cb62edfea6943e2dd974,cheyenne,2019-10-15 15:56:37,2019-10-15 21:56:55,a389dd836d29625c5503
cb62edfea6943e2dd974,cheyenne,2019-10-10 15:30:56,2019-10-10 15:31:01,f183bb3f2db37fb661e3
cb62edfea6943e2dd974,cheyenne,2019-10-14 20:04:23,2019-10-15 02:05:20,bbcd98783a51bb77aee7
cb62edfea6943e2dd974,cheyenne,2019-10-15 07:40:13,2019-10-15 13:40:26,232b21203e68f0ec071e
cb62edfea6943e2dd974,cheyenne,2019-10-07 19:37:32,2019-10-07 21:37:42,4d728684af441329f2c9
cb62edfea6943e2dd974,cheyenne,2019-10-16 07:26:30,2019-10-16 08:43:59,5486e44776bb5ead72fe
cb62edfea6943e2dd974,cheyenne,2019-10-16 12:00:08,2019-10-16 13:22:29,7ea7128dbe6fe86132b8
cb62edfea6943e2dd974,cheyenne,2019-10-09 17:38:38,2019-10-09 19:39:08,64ecbd2a08b1e5a4184c
cb62edfea6943e2dd974,cheyenne,2019-10-10 10:17:08,2019-10-10 12:17:21,151aa33382d3bc0659c1
e9e337afbe6c64f7505c,casper,2019-09-19 08:27:31,2019-09-19 08:36:33,0977b8af093e7e08645a
e9e337afbe6c64f7505c,casper,2019-10-04 10:09:58,2019-10-04 11:43:50,1077992b703612c9dca6
e9e337afbe6c64f7505c,casper,2019-09-19 13:28:15,2019-09-19 13:34:32,8633bfd1322fca64a468
e9e337afbe6c64f7505c,cheyenne,2019-09-20 11:04:58,2019-09-20 13:05:42,ee6edc09e43076b3cf10
e9e337afbe6c64f7505c,casper,2019-09-22 15:07:35,2019-09-22 16:13:29,a03ac983ac95642aacbc
e9e337afbe6c64f7505c,cheyenne,2019-09-16 16:10:04,2019-09-16 18:10:46,9f8a0f798941c1b89c96
e9e337afbe6c64f7505c,casper,2019-09-18 16:41:09,2019-09-18 16:48:59,7a4ca74117ab782e10f4
e9e337afbe6c64f7505c,casper,2019-09-18 15:30:21,2019-09-18 15:31:57,0065da55327c6a6f2dfd
e9e337afbe6c64f7505c,casper,2019-09-27 17:50:47,2019-09-27 18:07:33,01c93a73aa31bfddd7bb
e9e337afbe6c64f7505c,casper,2019-09-17 18:05:43,2019-09-17 18:40:33,8cad6eb894b111c8ee43
e9e337afbe6c64f7505c,cheyenne,2019-09-19 11:05:28,2019-09-19 12:27:48,8de7f5454d2f5c047826
e9e337afbe6c64f7505c,casper,2019-09-20 13:33:48,2019-09-20 13:59:17,b563db35cc69f2503d63
e9e337afbe6c64f7505c,casper,2019-09-19 17:05:03,2019-09-19 18:40:05,3b3435400721b4f5d013
e9e337afbe6c64f7505c,casper,2019-09-27 14:48:32,2019-09-27 15:04:18,5a151ccb6b0837c87e9c
cb0f98b538d80b572ff4,cheyenne,2019-08-02 13:30:17,2019-08-02 15:30:24,caffc9933ac9b9511d66
8cce20362330fc10ae2e,cheyenne,2019-07-12 15:25:04,2019-07-12 17:25:35,e9bb879fabd91d34d6e0
8cce20362330fc10ae2e,cheyenne,2019-07-15 13:20:13,2019-07-15 15:20:49,d0234cc4b37c8f357067
8cce20362330fc10ae2e,cheyenne,2019-07-10 20:22:03,2019-07-10 22:22:00,1fd892d96937b6477ed6
8cce20362330fc10ae2e,cheyenne,2019-07-12 18:07:49,2019-07-12 20:08:27,e30205b868e671851c29
8cce20362330fc10ae2e,cheyenne,2019-07-19 13:15:11,2019-07-19 13:50:16,e31d63dd691cae4702a0
8cce20362330fc10ae2e,cheyenne,2019-07-16 15:35:22,2019-07-16 15:54:23,d0b75c4b5382d19a9224
8cce20362330fc10ae2e,cheyenne,2019-07-16 15:02:20,2019-07-16 15:30:29,35b60a06298fbba5427e
8cce20362330fc10ae2e,cheyenne,2019-07-16 14:43:00,2019-07-16 14:50:29,c0a98f5fd471eaf3643d
8cce20362330fc10ae2e,cheyenne,2019-07-16 14:59:38,2019-07-16 14:59:48,e00c4e1cf5167b1b78f4
8cce20362330fc10ae2e,cheyenne,2019-07-15 10:36:42,2019-07-15 12:36:44,07b5d84968c417ac5045
8cce20362330fc10ae2e,cheyenne,2019-07-16 14:29:13,2019-07-16 14:29:19,f7e0949ac998f025c30c
8cce20362330fc10ae2e,cheyenne,2019-07-31 21:48:12,2019-07-31 23:49:05,a61548b715e8b932e580
8cce20362330fc10ae2e,cheyenne,2019-07-10 17:37:54,2019-07-10 19:38:09,81203979881286a0b5e7
13c6ad5aa2bb700ccca2,cheyenne,2019-09-12 16:45:30,2019-09-12 18:46:21,7eee9ebda379ab32d433
13c6ad5aa2bb700ccca2,cheyenne,2019-09-30 15:13:25,2019-09-30 17:13:51,69ed64174f9f520cab6e
13c6ad5aa2bb700ccca2,cheyenne,2019-09-30 14:45:22,2019-09-30 15:09:48,0f9eea3fdc7d1a5da2a4
13c6ad5aa2bb700ccca2,cheyenne,2019-09-30 13:53:43,2019-09-30 14:29:31,e55443cc9e7cf29247a1
274e952055bf577116a0,cheyenne,2019-09-18 07:30:44,2019-09-18 09:30:48,8a24d84c9c8e1eac9181
274e952055bf577116a0,cheyenne,2019-09-09 08:57:56,2019-09-09 10:58:33,6fe832ea61d57bfc8590
274e952055bf577116a0,cheyenne,2019-09-07 14:12:29,2019-09-07 14:14:43,bf02015bd96408489fde
274e952055bf577116a0,cheyenne,2019-09-18 14:31:12,2019-09-18 14:47:44,28bfc95c6fbc1792e88a
274e952055bf577116a0,cheyenne,2019-08-31 16:47:51,2019-08-31 21:47:55,da0bb2f3c2b0bb7197c2
274e952055bf577116a0,cheyenne,2019-09-07 15:12:15,2019-09-07 15:14:55,a1c11a78bf82a213a68a
274e952055bf577116a0,cheyenne,2019-09-18 14:06:30,2019-09-18 14:30:32,168ed0e3b3511a64b0cf
274e952055bf577116a0,cheyenne,2019-09-18 16:46:42,2019-09-18 17:10:50,acfe0d2dd91444dffef3
274e952055bf577116a0,cheyenne,2019-09-08 14:13:43,2019-09-08 16:13:50,d3bdfc15160d645738b4
274e952055bf577116a0,cheyenne,2019-09-02 10:49:31,2019-09-02 12:49:30,c6f5353000484dae9e57
274e952055bf577116a0,cheyenne,2019-09-17 10:51:57,2019-09-17 12:52:10,ddf9145528a56b2e910a
274e952055bf577116a0,cheyenne,2019-09-08 18:07:58,2019-09-08 20:08:38,9522e1a8ee35cf07f407
274e952055bf577116a0,cheyenne,2019-09-03 21:07:05,2019-09-03 21:25:48,7765711d078d2e21d90e
274e952055bf577116a0,cheyenne,2019-09-08 20:09:11,2019-09-08 22:09:26,3c8b1d2e0a49bfd4ce18
274e952055bf577116a0,cheyenne,2019-09-17 17:30:06,2019-09-17 19:30:14,cc479cdc19e6f4a163a8
274e952055bf577116a0,cheyenne,2019-09-16 19:21:43,2019-09-16 21:21:49,c0dfcc0bc79ba4f2e055
274e952055bf577116a0,cheyenne,2019-09-07 14:08:50,2019-09-07 14:11:07,b222bdad83de16296c13
274e952055bf577116a0,cheyenne,2019-09-05 11:45:53,2019-09-05 13:46:01,11ca1fd77e7ddda58da9
274e952055bf577116a0,cheyenne,2019-09-08 07:50:12,2019-09-08 09:50:53,cfc0657eb7c24d0401b5
274e952055bf577116a0,cheyenne,2019-09-07 14:25:04,2019-09-07 15:09:36,636dde5f8ee73fbe35e0
274e952055bf577116a0,cheyenne,2019-09-08 12:11:26,2019-09-08 14:11:42,6b9c3b20331dc1b2a080
274e952055bf577116a0,cheyenne,2019-09-06 21:28:18,2019-09-06 23:29:02,77cdae048ab51556f952
274e952055bf577116a0,cheyenne,2019-08-31 08:54:18,2019-08-31 10:54:29,b3b7d11ba50d241a0ec7
274e952055bf577116a0,cheyenne,2019-09-06 06:30:12,2019-09-06 08:30:13,2275a13342c7ce18806c
274e952055bf577116a0,cheyenne,2019-09-13 13:31:58,2019-09-13 13:38:37,1091a060e1efe1a4057b
274e952055bf577116a0,cheyenne,2019-09-07 17:18:21,2019-09-07 19:19:03,933d8e9caa0f44dfe1bd
274e952055bf577116a0,cheyenne,2019-09-18 19:09:54,2019-09-18 23:10:35,e5c9275954bb5ce0c3b0
274e952055bf577116a0,cheyenne,2019-09-06 13:45:04,2019-09-06 15:45:20,0793d9cf78b4ec9abeb7
274e952055bf577116a0,cheyenne,2019-09-18 06:07:52,2019-09-18 07:22:21,e09144d8bd4e4e0b9c2c
274e952055bf577116a0,cheyenne,2019-09-17 06:25:12,2019-09-17 09:25:33,46925561d868d1fb4b8e
274e952055bf577116a0,cheyenne,2019-09-13 11:25:57,2019-09-13 13:26:04,cd88349161a833f5ccdb
274e952055bf577116a0,cheyenne,2019-09-16 14:52:23,2019-09-16 16:53:50,068b952e46eb73c50dff
274e952055bf577116a0,cheyenne,2019-09-04 11:56:52,2019-09-04 13:56:58,109a6f99542510c7cddc
274e952055bf577116a0,cheyenne,2019-09-06 12:33:32,2019-09-06 12:54:20,4d03e1ff535d477e6c56
274e952055bf577116a0,casper,2019-09-19 11:11:20,2019-09-19 11:11:33,bc670d91bcd105bb23c3
274e952055bf577116a0,cheyenne,2019-09-04 13:57:32,2019-09-04 15:58:01,2ad48b2fb18b8c8bcdc6
274e952055bf577116a0,cheyenne,2019-09-18 23:11:13,2019-09-18 23:45:56,02e198a66fe538795ba3
274e952055bf577116a0,cheyenne,2019-09-05 06:48:40,2019-09-05 08:48:41,8c6966da96e2f132d3d3
274e952055bf577116a0,cheyenne,2019-09-07 15:16:58,2019-09-07 17:17:43,81f44ab326e44e77863e
274e952055bf577116a0,cheyenne,2019-09-03 11:21:25,2019-09-03 16:22:52,1bc7ff7dacddd27c6838
274e952055bf577116a0,cheyenne,2019-09-07 21:43:39,2019-09-07 23:43:43,044427a1fd9d45ddbdc8
274e952055bf577116a0,cheyenne,2019-09-08 17:52:42,2019-09-08 17:53:03,e4f8584a95faabd9e8ac
274e952055bf577116a0,cheyenne,2019-09-07 08:41:44,2019-09-07 10:41:48,123135d8ceeed3f83e9b
274e952055bf577116a0,cheyenne,2019-09-03 21:00:14,2019-09-03 21:00:27,45061cdbb7587d3367f3
274e952055bf577116a0,cheyenne,2019-08-31 11:01:16,2019-08-31 15:02:02,dfbfbd3e956221bf5ce2
274e952055bf577116a0,cheyenne,2019-09-06 13:38:33,2019-09-06 13:42:48,e5b4ae52d52f4785a136
274e952055bf577116a0,cheyenne,2019-09-07 14:22:37,2019-09-07 14:22:46,13856bdd1585ac2b9e70
274e952055bf577116a0,cheyenne,2019-09-04 17:37:58,2019-09-04 19:10:44,95b213c9b3be7722e259
274e952055bf577116a0,cheyenne,2019-09-07 14:17:09,2019-09-07 14:19:23,833762cc0176c77ca867
c9effb509f1e894ee28d,cheyenne,2019-09-27 03:05:40,2019-09-27 05:06:37,25e7d89af34e3a304ef8
c9effb509f1e894ee28d,cheyenne,2019-09-18 05:18:53,2019-09-18 09:20:13,cbd99706792ed356f7d4
c9effb509f1e894ee28d,cheyenne,2019-10-01 04:57:17,2019-10-01 06:58:16,449e4c0753cca3912a3c
c9effb509f1e894ee28d,cheyenne,2019-07-19 05:34:24,2019-07-19 07:35:25,7ea218335750e2645171
c9effb509f1e894ee28d,cheyenne,2019-08-01 02:29:26,2019-08-01 04:30:22,7711178ecbed0f3b2f03
c9effb509f1e894ee28d,cheyenne,2019-09-20 04:11:24,2019-09-20 10:11:22,d3c65bdff2e1d5495020
c9effb509f1e894ee28d,cheyenne,2019-07-11 08:29:03,2019-07-11 10:30:03,a740e7bebd3322a44c44
c9effb509f1e894ee28d,cheyenne,2019-09-26 06:11:05,2019-09-26 08:11:56,4de7d6d3ff407b80abb7
